data_inizio, data_fine, tipologia, id_giocatore
2021-10-10,2021-11-09,mensile,590048
2022-02-20,2022-03-22,mensile,420987
2021-03-04,2022-03-04,annuale,448192
2019-03-02,2020-03-01,annuale,528761
2020-08-14,2021-08-14,annuale,434915
2020-08-19,2020-09-18,mensile,441336
2018-12-12,2019-01-11,mensile,592897
2019-05-17,2019-06-16,mensile,538441
2019-10-07,2019-11-06,mensile,498293
2021-05-13,2021-08-11,trimestrale,449340
2019-04-29,2019-05-29,mensile,453261
2022-01-18,2022-02-17,mensile,473862
2021-07-04,2021-08-03,mensile,479273
2021-02-26,2021-05-27,trimestrale,484015
2021-05-02,2021-07-31,trimestrale,467967
2019-12-23,2020-12-22,annuale,461730
2022-01-01,2022-01-31,mensile,471326
2021-10-26,2022-10-26,annuale,569871
2021-12-11,2022-03-11,trimestrale,484490
2022-02-14,2022-03-16,mensile,417801
2020-08-26,2021-08-26,annuale,553051
2021-07-02,2021-09-30,trimestrale,415021
2019-02-25,2019-03-27,mensile,437530
2020-12-16,2021-12-16,annuale,547387
2022-01-17,2022-02-16,mensile,558618
2022-08-13,2022-09-12,mensile,490122
2021-03-15,2021-06-13,trimestrale,485897
2018-11-06,2019-11-06,annuale,542909
2022-06-06,2022-09-04,trimestrale,409850
2019-01-13,2020-01-13,annuale,436641
2018-06-29,2018-07-29,mensile,567877
2020-03-26,2021-03-26,annuale,587779
2022-03-28,2023-03-28,annuale,549752
2019-03-08,2020-03-07,annuale,574608
2022-04-12,2022-07-11,trimestrale,481389
2022-02-07,2023-02-07,annuale,454549
2018-04-23,2018-07-22,trimestrale,409073
2020-07-03,2020-08-02,mensile,523800
2022-09-26,2022-10-26,mensile,453369
2018-02-25,2019-02-25,annuale,529595
2019-03-29,2020-03-28,annuale,479574
2018-11-03,2018-12-03,mensile,597692
2021-03-16,2022-03-16,annuale,426902
2018-05-01,2018-05-31,mensile,428388
2020-10-03,2021-01-01,trimestrale,558455
2018-06-17,2019-06-17,annuale,583449
2021-05-14,2021-06-13,mensile,514241
2022-08-02,2022-10-31,trimestrale,548048
2020-02-11,2020-05-11,trimestrale,548288
2018-06-22,2018-09-20,trimestrale,549658
2018-09-13,2018-12-12,trimestrale,588554
2019-06-04,2020-06-03,annuale,516723
2019-06-19,2019-09-17,trimestrale,495697
2020-07-06,2020-10-04,trimestrale,572543
2020-04-10,2020-05-10,mensile,411599
2019-09-13,2019-10-13,mensile,465123
2019-01-21,2019-02-20,mensile,563489
2022-09-07,2022-12-06,trimestrale,432958
2020-03-15,2021-03-15,annuale,596400
2020-10-29,2020-11-28,mensile,521072
2020-02-26,2021-02-25,annuale,407608
2019-03-07,2019-06-05,trimestrale,585653
2020-08-09,2020-09-08,mensile,472453
2019-12-21,2020-12-20,annuale,533445
2022-08-31,2022-09-30,mensile,412707
2020-02-25,2020-03-26,mensile,597083
2021-10-24,2021-11-23,mensile,456045
2019-05-17,2020-05-16,annuale,513513
2019-04-01,2019-05-01,mensile,427753
2021-01-27,2022-01-27,annuale,469162
2021-11-09,2021-12-09,mensile,545754
2018-04-28,2018-07-27,trimestrale,411246
2022-11-07,2023-02-05,trimestrale,521445
2020-02-06,2020-05-06,trimestrale,512261
2019-07-23,2019-08-22,mensile,470714
2022-11-03,2023-11-03,annuale,440918
2022-03-07,2022-04-06,mensile,554766
2020-01-06,2021-01-05,annuale,494703
2021-08-22,2021-11-20,trimestrale,593826
2018-11-08,2018-12-08,mensile,439652
2021-10-25,2021-11-24,mensile,594866
2018-04-13,2019-04-13,annuale,410810
2022-03-15,2022-04-14,mensile,553067
2019-06-07,2020-06-06,annuale,461596
2018-11-10,2019-11-10,annuale,485877
2022-03-27,2022-04-26,mensile,492899
2018-10-03,2018-11-02,mensile,512316
2020-02-17,2021-02-16,annuale,406187
2020-12-05,2021-03-05,trimestrale,509137
2018-05-26,2019-05-26,annuale,433674
2020-08-14,2021-08-14,annuale,549353
2018-11-20,2018-12-20,mensile,592753
2020-03-26,2021-03-26,annuale,440206
2021-04-27,2021-07-26,trimestrale,430293
2018-05-14,2019-05-14,annuale,470290
2018-02-09,2018-03-11,mensile,464553
2022-04-29,2023-04-29,annuale,447261
2022-10-16,2023-10-16,annuale,433715
2022-10-11,2023-01-09,trimestrale,492279
2018-09-30,2018-12-29,trimestrale,555028
2020-02-14,2021-02-13,annuale,592483
2021-06-07,2022-06-07,annuale,503571
2021-11-27,2022-02-25,trimestrale,502253
2018-08-27,2018-09-26,mensile,439051
2021-12-05,2022-12-05,annuale,597194
2022-03-05,2023-03-05,annuale,584692
2021-09-07,2021-10-07,mensile,487347
2021-12-17,2022-12-17,annuale,541233
2022-08-02,2022-09-01,mensile,459631
2019-06-17,2019-09-15,trimestrale,458996
2020-01-14,2020-04-13,trimestrale,545753
2021-05-16,2022-05-16,annuale,518741
2022-03-17,2023-03-17,annuale,539152
2021-12-18,2022-12-18,annuale,561720
2020-07-03,2021-07-03,annuale,458492
2022-03-21,2023-03-21,annuale,497941
2018-04-17,2018-07-16,trimestrale,508111
2022-10-06,2023-01-04,trimestrale,474477
2021-07-14,2022-07-14,annuale,429931
2018-12-28,2019-03-28,trimestrale,552993
2021-01-06,2021-04-06,trimestrale,411109
2020-08-21,2020-09-20,mensile,508420
2018-03-27,2018-04-26,mensile,596092
2018-07-17,2018-08-16,mensile,455226
2022-12-17,2023-01-16,mensile,523681
2021-12-13,2022-12-13,annuale,413626
2021-09-27,2021-12-26,trimestrale,592151
2022-07-30,2022-10-28,trimestrale,409069
2021-12-15,2022-03-15,trimestrale,523750
2018-08-27,2019-08-27,annuale,417382
2022-04-03,2022-07-02,trimestrale,576621
2018-02-16,2018-05-17,trimestrale,559110
2019-01-03,2020-01-03,annuale,402477
2022-07-30,2023-07-30,annuale,501895
2019-09-22,2019-12-21,trimestrale,512748
2021-05-18,2021-08-16,trimestrale,432631
2022-10-22,2022-11-21,mensile,557692
2022-08-07,2022-11-05,trimestrale,584359
2020-12-01,2020-12-31,mensile,432992
2021-03-02,2021-05-31,trimestrale,569174
2020-01-01,2020-03-31,trimestrale,530870
2021-07-17,2021-10-15,trimestrale,528804
2018-05-26,2019-05-26,annuale,412525
2020-07-29,2020-08-28,mensile,559392
2022-08-23,2022-09-22,mensile,447934
2021-03-09,2021-06-07,trimestrale,529902
2021-06-04,2021-09-02,trimestrale,574262
2018-11-21,2019-11-21,annuale,447448
2021-10-31,2022-01-29,trimestrale,536303
2021-07-25,2021-10-23,trimestrale,552462
2018-05-11,2018-08-09,trimestrale,471911
2022-09-14,2022-10-14,mensile,434640
2020-10-31,2021-01-29,trimestrale,477486
2021-07-31,2022-07-31,annuale,581487
2019-06-27,2019-09-25,trimestrale,530133
2022-09-21,2022-12-20,trimestrale,485381
2021-03-20,2022-03-20,annuale,435532
2019-05-31,2019-06-30,mensile,465506
2019-10-16,2020-10-15,annuale,564893
2018-10-14,2018-11-13,mensile,403797
2021-04-02,2021-05-02,mensile,522950
2019-02-25,2019-03-27,mensile,528944
2019-06-07,2019-09-05,trimestrale,579781
2021-03-30,2022-03-30,annuale,556592
2021-05-22,2021-08-20,trimestrale,543457
2021-09-12,2021-12-11,trimestrale,597861
2021-07-23,2022-07-23,annuale,410532
2020-08-06,2020-09-05,mensile,494212
2018-12-03,2019-01-02,mensile,545547
2018-07-10,2018-10-08,trimestrale,582489
2019-06-23,2020-06-22,annuale,534743
2018-02-23,2018-03-25,mensile,561094
2022-03-05,2023-03-05,annuale,495298
2019-05-22,2019-06-21,mensile,561875
2019-06-30,2019-09-28,trimestrale,431726
2022-07-12,2022-10-10,trimestrale,498099
2022-08-06,2022-11-04,trimestrale,437227
2019-02-21,2019-05-22,trimestrale,564535
2021-03-16,2022-03-16,annuale,584071
2021-12-13,2022-03-13,trimestrale,567508
2018-03-09,2019-03-09,annuale,436193
2020-03-28,2021-03-28,annuale,564109
2021-05-29,2022-05-29,annuale,424398
2020-01-07,2020-02-06,mensile,475911
2020-04-28,2020-07-27,trimestrale,456192
2020-02-26,2020-05-26,trimestrale,476282
2023-01-19,2024-01-19,annuale,593827
2019-10-31,2020-10-30,annuale,511897
2019-05-18,2019-08-16,trimestrale,566945
2022-10-22,2023-10-22,annuale,441056
2020-12-10,2021-01-09,mensile,582911
2022-03-13,2023-03-13,annuale,412441
2020-10-31,2020-11-30,mensile,506580
2021-06-01,2021-08-30,trimestrale,503583
2023-01-09,2023-04-09,trimestrale,523652
2019-05-17,2019-08-15,trimestrale,432381
2020-03-20,2020-04-19,mensile,531294
2018-04-21,2019-04-21,annuale,595978
2021-06-17,2021-07-17,mensile,546630
2021-09-14,2021-12-13,trimestrale,508867
2021-11-18,2022-11-18,annuale,519728
2019-01-17,2019-02-16,mensile,432006
2020-02-19,2020-03-20,mensile,491380
2019-05-17,2019-06-16,mensile,563826
2018-11-27,2019-02-25,trimestrale,529163
2019-05-07,2019-06-06,mensile,545315
2020-12-30,2021-03-30,trimestrale,460707
2019-10-08,2020-01-06,trimestrale,599319
2019-10-10,2019-11-09,mensile,455889
2019-05-12,2019-08-10,trimestrale,503450
2022-05-27,2022-08-25,trimestrale,441420
2019-10-29,2020-01-27,trimestrale,498267
2020-04-12,2021-04-12,annuale,543539
2019-08-23,2019-09-22,mensile,525533
2019-07-02,2019-08-01,mensile,523714
2018-11-02,2018-12-02,mensile,489465
2018-06-26,2018-09-24,trimestrale,522686
2019-07-22,2019-08-21,mensile,410316
2018-10-27,2018-11-26,mensile,469256
2021-10-10,2022-01-08,trimestrale,573162
2022-11-09,2023-11-09,annuale,546875
2018-11-04,2019-02-02,trimestrale,553538
2021-01-04,2022-01-04,annuale,525721
2022-02-03,2023-02-03,annuale,526320
2020-05-10,2021-05-10,annuale,568295
2022-07-02,2022-08-01,mensile,457908
2021-01-05,2022-01-05,annuale,434116
2022-11-03,2023-02-01,trimestrale,587281
2021-02-22,2022-02-22,annuale,549775
2018-03-29,2018-04-28,mensile,422775
2021-03-21,2021-04-20,mensile,519869
2020-03-20,2021-03-20,annuale,445420
2019-10-28,2020-01-26,trimestrale,428914
2018-04-03,2019-04-03,annuale,425289
2019-06-12,2019-09-10,trimestrale,577892
2022-08-29,2022-09-28,mensile,503886
2019-06-08,2019-09-06,trimestrale,511654
2022-10-14,2022-11-13,mensile,426148
2020-03-15,2021-03-15,annuale,479441
2020-05-01,2020-05-31,mensile,406416
2020-05-08,2020-08-06,trimestrale,500008
2021-06-22,2022-06-22,annuale,569250
2019-03-29,2019-04-28,mensile,512948
2019-12-13,2020-03-12,trimestrale,475825
2022-02-08,2023-02-08,annuale,465066
2022-04-10,2022-07-09,trimestrale,508787
2019-05-20,2020-05-19,annuale,447524
2020-02-11,2020-05-11,trimestrale,566957
2022-11-15,2023-02-13,trimestrale,453070
2021-02-25,2021-03-27,mensile,402005
2020-08-06,2021-08-06,annuale,402796
2018-11-07,2019-02-05,trimestrale,432441
2019-10-10,2020-10-09,annuale,524005
2018-09-08,2018-12-07,trimestrale,421870
2019-12-23,2020-01-22,mensile,491771
2022-06-26,2022-07-26,mensile,535616
2019-12-23,2020-03-22,trimestrale,412584
2022-05-17,2022-06-16,mensile,475123
2020-06-08,2021-06-08,annuale,433195
2019-06-12,2020-06-11,annuale,513681
2019-12-24,2020-01-23,mensile,419722
2022-06-04,2022-07-04,mensile,428514
2018-11-23,2019-11-23,annuale,438067
2022-06-03,2022-07-03,mensile,549663
2022-09-25,2022-10-25,mensile,401275
2018-07-05,2018-08-04,mensile,466481
2018-07-25,2019-07-25,annuale,578862
2018-04-13,2018-05-13,mensile,551582
2022-05-22,2023-05-22,annuale,585254
2018-08-08,2018-09-07,mensile,558054
2021-07-29,2022-07-29,annuale,490654
2021-07-01,2021-07-31,mensile,547037
2021-08-16,2022-08-16,annuale,521536
2020-07-29,2020-10-27,trimestrale,529511
2022-03-07,2023-03-07,annuale,528799
2022-01-01,2023-01-01,annuale,590835
2022-11-24,2022-12-24,mensile,475198
2021-10-06,2021-11-05,mensile,470188
2021-02-13,2022-02-13,annuale,566085
2021-03-02,2022-03-02,annuale,561144
2021-10-14,2021-11-13,mensile,425259
2022-01-18,2022-02-17,mensile,509954
2022-07-26,2023-07-26,annuale,552729
2021-10-17,2022-01-15,trimestrale,423791
2020-10-31,2020-11-30,mensile,567503
2021-09-11,2022-09-11,annuale,519537
2020-10-01,2021-10-01,annuale,493076
2020-08-30,2020-09-29,mensile,507141
2019-04-11,2019-07-10,trimestrale,584656
2019-04-26,2019-05-26,mensile,574613
2020-09-19,2021-09-19,annuale,478150
2020-05-10,2020-06-09,mensile,584831
2020-09-28,2020-12-27,trimestrale,438082
2020-10-02,2020-12-31,trimestrale,482740
2022-12-12,2023-01-11,mensile,460624
2022-11-06,2023-02-04,trimestrale,509369
2020-05-25,2020-06-24,mensile,527028
2019-06-27,2019-07-27,mensile,486446
2018-10-13,2019-10-13,annuale,466973
2018-09-03,2018-10-03,mensile,450335
2018-03-17,2019-03-17,annuale,510298
2019-04-07,2019-05-07,mensile,418004
2018-07-06,2019-07-06,annuale,542964
2022-10-20,2023-10-20,annuale,447102
2021-09-27,2021-12-26,trimestrale,551792
2019-04-19,2019-07-18,trimestrale,594823
2020-02-10,2020-03-11,mensile,498187
2021-04-02,2021-05-02,mensile,514241
2021-06-19,2021-09-17,trimestrale,411045
2021-03-14,2021-06-12,trimestrale,439298
2021-04-23,2022-04-23,annuale,534215
2021-11-06,2022-02-04,trimestrale,441411
2022-02-06,2022-05-07,trimestrale,478481
2021-11-01,2022-01-30,trimestrale,573514
2022-02-18,2022-03-20,mensile,567734
2020-09-13,2021-09-13,annuale,560928
2018-04-28,2019-04-28,annuale,410890
2023-01-18,2023-02-17,mensile,490642
2018-12-23,2019-01-22,mensile,453134
2022-06-24,2023-06-24,annuale,520723
2021-07-28,2021-08-27,mensile,527899
2020-05-16,2020-08-14,trimestrale,533698
2018-02-09,2018-05-10,trimestrale,451813
2021-03-24,2021-06-22,trimestrale,518236
2020-03-02,2020-04-01,mensile,601003
2022-09-25,2022-12-24,trimestrale,412266
2019-06-17,2020-06-16,annuale,582191
2022-10-30,2022-11-29,mensile,502218
2019-10-07,2020-01-05,trimestrale,437753
2018-02-13,2019-02-13,annuale,433707
2021-01-26,2021-02-25,mensile,572652
2021-05-15,2021-08-13,trimestrale,445935
2020-02-27,2020-05-27,trimestrale,473413
2022-04-01,2022-06-30,trimestrale,411601
2018-03-18,2018-06-16,trimestrale,413101
2018-02-23,2018-03-25,mensile,579746
2022-01-05,2022-04-05,trimestrale,471597
2022-12-20,2023-12-20,annuale,520254
2021-04-12,2022-04-12,annuale,496362
2021-05-20,2021-06-19,mensile,511174
2021-10-25,2022-10-25,annuale,491422
2022-09-26,2022-10-26,mensile,484457
2021-12-16,2022-12-16,annuale,403576
2021-12-27,2022-01-26,mensile,432660
2019-08-25,2019-11-23,trimestrale,410701
2022-06-22,2023-06-22,annuale,514743
2022-03-11,2022-04-10,mensile,586907
2019-12-02,2020-12-01,annuale,586253
2018-07-13,2019-07-13,annuale,487499
2020-06-18,2020-07-18,mensile,600516
2018-10-29,2019-10-29,annuale,525724
2019-10-15,2020-01-13,trimestrale,495151
2020-05-20,2020-08-18,trimestrale,591961
2018-08-15,2018-11-13,trimestrale,422717
2019-11-07,2020-02-05,trimestrale,487883
2019-12-14,2020-01-13,mensile,440328
2019-01-24,2019-04-24,trimestrale,513968
2018-06-26,2018-07-26,mensile,553761
2019-11-11,2020-02-09,trimestrale,469273
2020-07-02,2020-09-30,trimestrale,508199
2019-10-11,2020-01-09,trimestrale,586965
2023-01-12,2023-04-12,trimestrale,570205
2022-03-17,2023-03-17,annuale,530744
2019-08-11,2020-08-10,annuale,561534
2018-10-16,2019-01-14,trimestrale,407477
2019-12-03,2020-03-02,trimestrale,477977
2018-04-11,2018-07-10,trimestrale,521754
2022-12-31,2023-01-30,mensile,480885
2022-11-13,2022-12-13,mensile,558655
2018-10-24,2019-10-24,annuale,436443
2020-12-28,2021-12-28,annuale,518846
2022-05-13,2022-08-11,trimestrale,428216
2021-12-11,2022-01-10,mensile,520560
2022-01-24,2022-04-24,trimestrale,538801
2020-02-21,2020-03-22,mensile,542815
2020-09-11,2020-12-10,trimestrale,474149
2018-04-24,2018-07-23,trimestrale,518714
2018-08-07,2019-08-07,annuale,515850
2018-05-12,2018-08-10,trimestrale,478789
2022-05-13,2022-06-12,mensile,540114
2018-03-29,2018-06-27,trimestrale,507268
2019-03-20,2019-04-19,mensile,441328
2022-11-22,2023-02-20,trimestrale,550485
2020-09-28,2021-09-28,annuale,404677
2018-10-25,2019-10-25,annuale,526686
2022-06-12,2023-06-12,annuale,529123
2022-06-08,2022-07-08,mensile,584581
2021-10-31,2021-11-30,mensile,446474
2022-06-05,2022-09-03,trimestrale,505275
2023-01-17,2024-01-17,annuale,595856
2020-08-13,2021-08-13,annuale,524307
2018-09-24,2019-09-24,annuale,452620
2021-05-14,2021-06-13,mensile,486003
2022-12-04,2023-12-04,annuale,482733
2018-07-08,2018-08-07,mensile,578203
2021-03-15,2021-04-14,mensile,556855
2018-11-29,2019-02-27,trimestrale,594235
2019-11-17,2020-11-16,annuale,587164
2021-08-31,2022-08-31,annuale,437732
2021-02-21,2021-03-23,mensile,520885
2019-08-11,2019-11-09,trimestrale,411360
2020-09-13,2020-12-12,trimestrale,515618
2020-02-23,2020-03-24,mensile,575906
2021-08-13,2021-11-11,trimestrale,405040
2022-08-20,2022-09-19,mensile,451759
2019-09-14,2020-09-13,annuale,415900
2022-07-27,2022-10-25,trimestrale,556781
2021-03-18,2022-03-18,annuale,526245
2022-12-31,2023-12-31,annuale,548667
2022-12-26,2023-03-26,trimestrale,549954
2022-07-11,2022-08-10,mensile,442838
2018-07-18,2018-08-17,mensile,485302
2019-08-10,2019-11-08,trimestrale,514102
2019-01-20,2020-01-20,annuale,480847
2018-02-24,2019-02-24,annuale,509251
2018-10-03,2018-11-02,mensile,542523
2019-01-16,2020-01-16,annuale,496939
2018-03-01,2018-05-30,trimestrale,416962
2022-05-23,2022-06-22,mensile,519460
2022-07-26,2022-10-24,trimestrale,455769
2021-06-26,2022-06-26,annuale,476781
2021-06-01,2021-07-01,mensile,409899
2020-05-20,2020-06-19,mensile,509070
2020-03-19,2020-06-17,trimestrale,521868
2019-08-30,2020-08-29,annuale,409088
2022-07-25,2023-07-25,annuale,591269
2023-01-21,2023-04-21,trimestrale,534544
2022-01-12,2022-02-11,mensile,500023
2022-01-12,2022-04-12,trimestrale,577096
2018-10-14,2018-11-13,mensile,419683
2018-08-16,2018-11-14,trimestrale,505724
2019-03-04,2019-04-03,mensile,596904
2022-06-24,2022-07-24,mensile,493878
2019-06-15,2019-09-13,trimestrale,435179
2021-04-26,2021-05-26,mensile,540885
2019-06-12,2020-06-11,annuale,532913
2022-07-17,2023-07-17,annuale,548692
2022-05-17,2023-05-17,annuale,548246
2022-04-07,2023-04-07,annuale,560963
2020-01-22,2020-04-21,trimestrale,514315
2020-04-23,2020-07-22,trimestrale,550831
2019-10-17,2020-01-15,trimestrale,473751
2018-06-04,2019-06-04,annuale,463189
2019-07-19,2019-10-17,trimestrale,411481
2022-01-27,2022-04-27,trimestrale,469930
2020-07-10,2020-08-09,mensile,488300
2020-09-10,2020-10-10,mensile,559628
2022-02-15,2022-05-16,trimestrale,486817
2022-09-15,2022-10-15,mensile,575572
2019-03-19,2020-03-18,annuale,483793
2018-04-27,2018-05-27,mensile,484298
2021-04-08,2022-04-08,annuale,543751
2022-03-22,2022-04-21,mensile,573151
2018-09-02,2018-12-01,trimestrale,483964
2022-07-11,2023-07-11,annuale,532501
2018-03-06,2018-06-04,trimestrale,539162
2021-09-15,2022-09-15,annuale,409692
2020-06-10,2020-09-08,trimestrale,527537
2022-07-25,2023-07-25,annuale,555059
2020-06-25,2020-09-23,trimestrale,600291
2020-04-12,2020-07-11,trimestrale,470001
2020-03-26,2020-04-25,mensile,595736
2019-08-15,2019-09-14,mensile,557367
2018-03-12,2018-04-11,mensile,512241
2020-12-01,2021-03-01,trimestrale,407358
2018-08-18,2018-09-17,mensile,493215
2022-08-13,2022-09-12,mensile,559770
2022-07-02,2022-08-01,mensile,422784
2018-06-13,2018-07-13,mensile,537789
2020-05-14,2020-06-13,mensile,589430
2019-07-24,2019-08-23,mensile,412597
2018-05-05,2018-08-03,trimestrale,522167
2018-05-10,2019-05-10,annuale,401559
2021-07-12,2022-07-12,annuale,527193
2018-05-15,2018-06-14,mensile,410493
2021-06-08,2021-07-08,mensile,554436
2019-11-27,2020-02-25,trimestrale,431217
2018-02-26,2019-02-26,annuale,422686
2020-03-24,2021-03-24,annuale,465517
2020-04-11,2020-05-11,mensile,600520
2020-09-17,2021-09-17,annuale,513362
2019-09-15,2019-12-14,trimestrale,421173
2018-08-11,2018-09-10,mensile,548717
2018-11-03,2019-02-01,trimestrale,450636
2018-08-02,2018-09-01,mensile,538778
2019-03-28,2019-04-27,mensile,479395
2018-06-14,2018-07-14,mensile,474444
2022-08-14,2023-08-14,annuale,592367
2022-05-01,2023-05-01,annuale,472162
2019-03-26,2019-06-24,trimestrale,455498
2020-07-29,2020-08-28,mensile,576807
2021-10-22,2021-11-21,mensile,589489
2019-12-14,2020-12-13,annuale,413135
2021-10-23,2022-10-23,annuale,427497
2022-03-09,2022-04-08,mensile,504662
2020-11-03,2021-02-01,trimestrale,580150
2022-11-08,2022-12-08,mensile,590030
2020-03-29,2021-03-29,annuale,519171
2022-08-13,2023-08-13,annuale,444680
2020-03-17,2020-06-15,trimestrale,538333
