ora_inizio,data,id_giocatore,punteggio,ora_fine,id_pista
21:23,2021-04-11,549195,231,21:55,6
12:29,2021-03-27,407721,191,19:26,3
20:11,2020-06-05,488743,54,21:25,1
16:14,2021-10-28,447732,151,20:07,5
09:54,2020-08-20,428349,69,21:25,9
14:52,2021-08-16,531653,135,21:34,10
14:26,2022-04-13,533617,32,19:53,15
10:00,2021-01-03,483331,115,12:49,14
09:05,2020-07-10,407518,109,14:12,11
16:42,2022-10-09,542731,171,18:30,7
19:24,2021-02-04,501465,218,19:34,7
12:29,2020-05-19,562511,169,13:10,9
09:25,2022-07-13,588166,214,13:45,8
18:08,2020-12-15,454490,203,21:43,13
16:11,2022-10-17,457061,279,16:29,11
10:08,2022-06-26,438472,166,12:25,5
11:22,2021-07-10,473033,271,16:10,5
16:53,2020-06-14,411937,101,21:35,7
17:43,2022-08-12,441845,85,21:38,1
11:05,2020-05-03,439841,40,17:23,15
17:02,2022-12-31,575286,243,19:36,14
15:53,2021-10-11,555230,276,18:43,5
13:33,2021-08-26,583936,289,16:23,5
20:18,2021-05-09,539968,213,21:06,9
16:27,2022-05-28,514140,53,20:45,13
20:12,2022-10-22,452258,231,21:38,14
20:07,2020-01-05,517015,39,21:32,5
14:30,2020-11-24,489426,7,17:19,14
13:05,2020-04-28,421408,26,19:49,7
10:31,2021-06-15,403456,218,20:53,1
14:15,2023-01-11,424006,15,14:57,8
14:02,2020-12-19,581163,107,19:08,5
09:48,2023-01-24,496960,239,17:07,3
09:44,2021-11-04,488805,41,13:41,8
10:36,2022-08-01,416658,212,17:00,10
17:28,2021-10-27,564717,256,20:00,2
09:27,2020-12-29,463786,195,15:27,13
19:39,2020-05-11,538761,276,20:21,1
15:06,2020-03-13,543221,78,16:36,6
20:31,2021-01-04,545280,8,20:51,7
13:21,2020-07-22,506758,31,19:12,5
16:48,2020-04-02,532526,176,18:14,4
12:45,2021-03-28,406412,294,16:27,15
09:22,2021-08-08,521259,243,11:42,12
20:36,2020-11-17,408572,44,21:20,12
18:50,2020-12-16,434348,269,18:50,5
15:47,2022-09-27,435938,239,21:53,2
10:11,2020-09-06,427079,120,11:41,15
14:00,2020-07-24,535008,114,15:27,11
10:02,2020-04-07,584554,159,20:04,10
21:19,2021-08-14,440899,158,21:28,4
11:34,2020-03-26,419655,78,14:08,10
17:02,2021-11-18,525519,48,21:08,8
14:31,2022-08-30,512417,236,17:01,14
10:51,2020-01-07,588474,40,15:55,13
20:36,2020-12-11,502148,124,21:31,2
20:16,2021-07-10,562341,141,20:27,2
13:04,2022-04-30,468395,171,21:26,14
16:24,2020-11-19,588090,297,18:21,10
15:25,2020-07-13,562479,180,17:11,3
10:38,2020-10-23,442237,112,20:15,8
15:14,2020-04-04,534381,296,17:55,11
21:51,2022-07-19,585238,295,21:54,3
20:56,2020-06-27,490820,212,21:48,11
18:45,2021-04-07,476240,270,21:44,8
16:29,2020-03-01,485266,101,16:52,7
20:35,2021-11-05,430779,212,21:26,9
09:18,2022-05-31,592805,151,11:03,2
21:48,2022-08-05,600768,285,21:58,3
12:13,2022-09-12,539923,126,17:54,13
18:45,2022-07-11,404914,209,21:23,1
15:38,2021-08-14,541829,112,16:00,1
16:47,2020-06-03,416428,220,17:18,11
10:42,2020-07-19,408414,60,18:40,1
20:53,2020-10-26,551656,133,21:20,3
20:54,2020-01-03,571035,249,21:00,3
19:08,2021-09-27,447544,99,21:04,2
12:28,2021-04-07,494405,287,15:56,6
18:24,2021-01-22,562744,91,18:54,11
18:12,2020-01-28,535970,47,21:07,9
14:18,2022-05-26,415501,240,20:28,3
11:32,2021-01-16,437308,231,18:43,5
16:39,2021-01-15,590660,127,20:35,12
21:09,2022-06-10,560036,147,21:51,9
18:27,2020-09-18,506227,237,20:37,13
18:12,2022-03-30,412025,92,21:15,9
21:12,2022-12-15,513533,122,21:46,9
11:30,2020-08-29,439071,242,14:00,14
19:13,2021-05-08,436740,30,21:55,12
15:26,2021-02-11,505913,81,15:35,5
17:44,2021-11-07,532900,0,19:19,12
17:04,2021-08-16,573983,285,18:13,4
19:16,2022-03-19,525208,246,21:55,3
12:19,2020-11-09,501574,203,14:48,14
17:07,2020-07-14,474282,92,21:12,8
10:32,2020-06-12,601022,30,18:25,12
17:39,2022-12-12,560426,272,21:29,6
17:45,2020-06-28,488170,246,21:57,9
09:27,2021-02-07,482791,15,14:17,5
19:31,2022-09-21,581470,143,21:55,9
11:23,2022-09-11,484963,218,19:05,2
19:37,2021-07-30,461420,2,20:19,2
16:23,2021-08-26,562657,57,20:36,15
10:59,2022-02-08,442630,18,20:26,15
11:11,2020-04-12,445063,13,13:29,8
20:00,2020-12-07,534627,70,20:21,10
13:16,2021-03-12,594966,151,16:58,10
10:42,2020-05-17,550931,137,19:37,12
12:37,2021-01-02,507612,226,13:24,15
12:05,2022-06-13,455747,164,16:44,5
14:54,2021-09-16,556339,3,18:48,1
18:48,2021-08-14,508148,106,20:44,3
19:54,2021-10-08,501290,218,21:24,11
16:55,2020-12-30,449911,119,20:53,2
12:54,2020-09-01,457343,255,19:51,7
20:08,2022-11-02,454312,119,20:45,7
10:50,2020-07-23,496573,254,14:18,9
17:34,2021-12-05,555909,56,21:28,4
19:25,2020-01-25,548422,134,20:05,4
09:27,2021-03-12,574074,77,21:41,1
19:48,2022-02-26,500534,96,21:57,12
17:33,2020-11-25,507752,21,21:29,7
16:53,2020-08-18,451834,291,19:14,11
16:38,2020-10-03,447126,266,18:41,8
15:44,2020-07-17,432226,139,15:45,2
09:23,2021-10-17,521353,84,19:38,13
21:53,2021-03-20,445714,235,21:53,13
10:49,2022-04-04,494786,81,17:07,9
20:16,2022-02-12,436383,40,20:46,6
14:02,2023-01-10,566238,297,17:52,8
12:02,2021-04-07,528684,112,12:36,7
20:00,2022-10-03,560575,210,20:17,13
12:15,2022-12-18,428532,34,15:42,11
15:14,2021-04-27,569643,260,21:19,9
15:29,2022-03-06,585923,77,17:40,8
16:16,2020-09-22,596466,218,16:52,13
16:19,2022-04-04,582713,78,18:13,1
13:55,2022-11-09,472896,195,19:31,12
19:42,2020-12-27,571154,29,20:39,10
13:37,2021-01-19,595215,281,21:11,14
11:00,2021-08-21,557792,170,18:39,7
09:27,2021-07-05,474475,4,16:07,9
09:35,2022-04-12,538285,134,14:39,3
21:37,2021-04-30,595900,256,21:58,2
15:16,2022-08-17,561894,20,15:17,1
12:39,2021-12-27,458987,87,14:39,8
18:33,2022-10-17,494896,115,20:46,8
20:00,2021-06-28,462395,294,21:34,5
14:44,2021-04-13,498171,217,20:42,15
17:56,2021-01-26,494348,90,19:10,3
19:29,2021-03-11,487293,132,21:47,15
17:43,2022-04-18,522378,38,17:46,2
14:45,2021-02-09,514954,11,15:11,9
20:56,2022-05-02,600561,288,21:43,1
13:19,2020-01-19,581606,90,21:42,1
11:15,2020-07-03,424085,262,20:13,9
16:11,2020-04-17,567106,294,16:11,5
13:01,2021-01-06,456621,182,18:33,6
09:48,2020-12-16,437082,130,21:03,4
18:50,2022-09-07,424225,138,21:49,15
09:33,2020-01-23,536472,127,17:23,8
18:31,2020-11-01,480881,134,20:31,9
17:01,2020-03-10,461955,126,19:54,1
09:41,2020-12-24,533231,149,10:16,9
15:13,2020-04-20,428096,192,21:22,13
11:28,2022-11-07,537600,269,19:02,2
11:53,2020-11-04,477133,145,19:26,8
10:57,2022-09-26,576502,252,18:03,13
10:46,2020-09-27,417441,270,16:39,1
16:26,2022-11-27,457396,257,19:21,8
17:17,2020-12-22,568425,221,21:47,3
21:23,2022-10-05,508473,209,21:41,11
13:54,2021-10-20,522031,241,21:15,2
18:34,2022-10-17,429003,43,19:15,2
13:27,2022-05-13,469082,269,15:06,4
21:29,2020-05-26,559570,223,21:44,15
15:09,2021-08-11,478394,123,15:32,14
13:16,2020-05-11,575789,6,19:48,14
16:34,2020-02-02,438109,266,18:17,6
20:49,2022-05-31,481556,45,21:26,5
17:32,2022-11-21,431250,87,20:00,10
15:25,2022-06-01,568638,213,18:50,7
19:17,2020-04-03,414323,21,20:52,2
13:00,2020-06-17,479837,69,17:03,14
17:56,2020-01-08,414598,239,20:20,14
21:23,2021-01-19,417194,182,21:33,15
12:33,2022-06-08,488493,39,14:52,13
21:53,2023-01-02,474873,179,21:58,15
20:18,2021-03-17,558520,200,21:50,4
11:14,2020-09-25,461534,29,15:23,6
15:19,2021-07-10,598142,143,20:41,15
15:15,2021-12-13,597328,184,19:20,3
10:53,2020-06-06,488783,272,18:38,9
18:58,2020-07-12,403522,93,21:06,8
17:08,2021-02-17,483854,91,18:52,5
17:20,2021-01-23,587753,174,19:03,15
17:36,2021-01-18,570891,49,20:32,3
16:15,2020-05-19,404871,178,20:32,7
09:32,2022-07-15,482689,38,20:05,10
15:59,2020-10-31,567059,264,20:25,13
09:44,2020-08-13,476821,162,11:23,13
15:52,2021-10-01,514223,125,19:50,13
14:26,2022-01-22,533608,28,21:01,7
12:13,2020-06-05,489552,255,14:48,7
15:57,2020-10-23,418221,91,18:23,15
13:44,2020-10-03,565613,49,20:12,7
20:16,2021-03-31,458816,126,21:05,1
16:52,2021-05-20,458481,159,18:18,2
20:47,2020-08-21,552900,101,20:54,2
21:40,2022-11-05,513400,268,21:54,8
09:56,2022-03-21,476453,65,16:32,15
14:54,2021-09-02,555964,23,15:03,13
09:05,2020-01-09,572077,243,19:43,15
15:16,2021-12-01,548434,58,18:03,9
09:04,2022-08-10,562252,57,12:16,3
09:42,2022-07-08,482376,3,10:00,5
13:00,2022-07-01,484605,119,13:38,6
13:11,2020-07-10,523254,29,14:20,10
15:55,2021-01-06,558442,158,17:41,10
16:28,2021-05-09,472734,165,20:52,10
18:12,2022-08-28,600511,140,21:15,6
12:32,2021-03-24,524222,205,17:15,6
20:04,2020-06-18,491853,24,21:27,4
18:25,2022-04-20,588661,278,18:57,7
16:09,2022-10-15,405937,129,20:20,2
20:37,2021-09-11,425669,27,21:14,5
17:47,2020-10-05,510072,169,21:57,12
10:07,2022-02-07,464442,49,11:52,3
19:49,2020-07-02,548319,200,21:29,1
21:37,2022-02-20,472853,241,21:40,9
15:57,2021-06-15,589725,11,20:56,13
20:42,2021-12-10,509948,182,20:56,9
14:39,2023-01-28,508283,109,14:47,9
19:53,2021-07-29,486205,122,21:00,7
15:52,2021-06-17,428664,103,19:27,2
18:36,2020-09-16,577187,298,20:40,6
21:56,2022-05-28,408112,197,21:57,15
10:14,2022-11-24,484953,64,18:01,1
20:22,2020-06-26,500147,219,20:29,13
15:34,2022-06-07,425330,298,19:38,1
19:01,2020-06-29,581632,125,19:55,4
16:09,2021-06-14,559573,180,18:16,1
17:52,2020-04-20,419341,81,19:40,4
09:22,2021-10-01,591642,126,16:44,2
14:52,2020-06-13,501533,51,15:15,3
16:06,2022-07-10,480314,69,19:06,14
16:29,2021-08-30,492893,181,20:02,1
15:12,2021-08-01,585146,68,17:18,13
12:26,2021-12-10,421570,258,16:26,1
18:32,2020-10-15,516187,151,21:21,14
09:48,2021-03-24,494462,249,11:55,9
13:02,2022-05-14,552287,215,19:17,11
17:00,2021-04-20,440438,62,20:12,5
15:58,2020-01-19,515941,269,16:34,5
15:16,2021-01-15,547486,249,21:23,2
19:40,2022-08-22,424907,25,21:30,12
12:50,2021-03-22,578924,11,21:46,10
19:01,2020-05-01,402213,135,20:17,7
19:51,2020-03-30,528280,37,21:05,3
20:41,2020-01-17,437008,49,21:23,12
10:55,2020-08-05,411332,148,12:06,7
10:49,2021-06-20,403537,80,18:29,14
13:56,2021-01-16,437334,284,18:49,11
20:37,2022-07-19,559172,247,21:12,15
12:22,2022-07-08,434653,192,21:19,10
09:38,2020-05-11,453804,98,11:43,4
12:36,2021-06-02,495033,293,15:06,8
16:19,2021-01-28,449005,49,18:46,14
18:46,2022-01-31,540288,264,18:59,4
16:28,2021-06-17,576069,54,20:31,2
17:12,2021-12-13,550743,81,20:35,15
09:12,2022-03-02,552764,118,13:02,13
11:21,2020-08-24,538296,247,20:28,6
13:00,2021-04-25,585706,102,21:14,4
13:53,2022-01-12,457985,276,19:22,8
14:49,2022-12-24,526112,201,16:57,1
19:34,2022-04-08,520889,187,19:42,12
13:26,2021-07-17,462957,123,16:01,6
10:52,2022-05-15,407330,288,11:56,10
15:46,2021-07-10,512269,232,20:53,6
14:40,2020-11-03,544953,108,15:52,14
17:13,2022-01-06,454979,25,17:50,11
09:12,2022-09-12,583032,0,11:09,10
20:36,2022-09-26,510003,243,21:31,7
21:39,2022-08-05,544954,203,21:57,5
13:28,2021-05-14,488855,56,21:23,5
13:33,2021-09-14,552633,142,21:42,4
16:28,2020-09-21,459471,259,20:26,5
09:47,2021-09-01,409174,227,11:38,13
20:29,2020-06-07,501937,202,21:29,10
12:09,2021-11-02,500519,246,16:19,8
11:00,2020-11-20,521809,176,18:03,3
20:13,2021-01-11,561870,82,20:57,1
15:10,2020-06-09,461001,277,15:31,10
16:46,2021-08-22,462525,194,18:46,6
17:14,2022-03-05,560313,62,21:43,10
17:24,2022-02-16,569720,166,18:28,4
21:09,2022-03-16,594930,221,21:19,2
15:29,2021-11-19,463777,267,19:53,7
19:32,2022-10-09,413864,173,20:18,12
20:36,2021-03-27,464203,267,20:45,4
09:58,2022-09-07,579061,64,18:55,9
14:20,2020-11-24,594807,105,18:41,8
21:28,2022-03-06,557056,261,21:40,6
14:54,2021-02-17,561774,2,19:25,14
11:18,2022-01-27,529057,117,15:33,6
12:05,2021-06-11,486982,27,17:05,13
13:24,2020-12-26,542549,6,17:04,12
18:38,2021-06-17,450249,200,20:09,9
18:28,2021-09-06,539131,10,19:46,15
13:25,2020-09-13,482406,161,15:37,2
12:35,2020-07-07,516748,230,18:53,3
15:17,2022-01-15,468360,147,21:08,8
17:34,2021-06-29,425199,234,18:05,15
16:22,2021-01-13,545459,264,20:40,12
16:43,2022-04-27,500959,32,20:18,1
19:15,2022-04-11,526505,123,20:19,1
19:46,2022-09-30,526686,145,21:38,11
16:45,2020-03-15,515762,10,18:31,14
09:50,2021-04-24,470193,112,11:29,9
19:13,2021-05-15,452595,103,19:20,1
19:13,2020-01-05,440251,239,21:44,10
20:15,2020-03-22,490609,28,20:19,1
15:37,2020-04-04,510656,216,17:31,9
10:19,2021-02-21,570781,118,15:13,13
15:06,2021-08-11,534707,246,19:59,3
16:10,2022-01-05,436353,55,21:21,14
17:39,2020-06-20,455375,25,17:42,11
10:29,2022-03-17,424142,120,15:03,13
10:47,2021-02-17,528711,150,19:52,8
20:12,2021-01-28,429181,67,20:40,12
19:48,2022-09-03,440356,12,20:02,4
09:01,2021-03-22,443803,83,10:58,3
20:30,2021-06-26,581114,33,21:19,11
15:58,2021-11-25,480149,265,18:36,11
12:47,2021-02-20,486220,166,17:18,2
16:57,2022-07-05,484713,143,21:45,14
21:07,2022-10-28,405585,32,21:45,14
13:19,2022-10-10,431611,9,20:19,9
21:36,2020-07-29,404108,240,21:48,3
12:08,2022-10-20,515249,251,20:01,2
15:02,2022-08-31,454029,155,19:17,2
18:15,2021-03-24,450945,230,21:08,8
17:52,2020-10-24,477475,244,21:29,8
13:26,2020-10-30,515333,234,17:42,2
18:43,2020-10-24,474192,44,21:01,10
13:55,2021-10-10,447730,51,14:39,13
09:10,2020-09-03,598912,185,17:36,12
16:48,2022-06-20,587445,145,20:56,8
20:56,2022-01-12,523272,105,21:03,8
17:55,2020-08-16,539410,136,19:53,1
13:59,2021-07-17,481674,70,14:57,2
11:04,2020-04-19,457482,70,21:42,3
15:24,2020-12-01,535696,240,17:12,12
15:26,2021-09-07,500498,261,17:09,1
17:10,2020-01-30,461927,102,21:00,12
17:57,2020-08-10,478899,114,20:13,15
13:12,2021-02-21,550349,101,14:44,11
11:13,2020-08-23,405635,36,14:32,3
19:07,2022-05-07,428131,158,21:40,6
16:02,2021-05-22,421042,261,21:07,7
19:25,2021-05-22,425510,45,19:33,8
19:03,2022-09-05,496066,113,21:35,10
21:17,2021-07-25,440344,34,21:40,12
18:22,2022-08-17,457362,75,18:24,1
12:24,2021-01-04,466179,102,14:01,9
11:40,2021-02-22,495032,149,14:28,13
16:18,2022-06-04,581560,184,21:02,3
18:57,2020-11-02,550140,117,19:49,6
13:28,2022-08-01,544624,153,15:02,14
10:19,2022-09-13,410158,232,20:02,5
12:18,2022-12-03,403882,251,16:44,9
12:21,2022-05-02,475045,13,18:32,9
09:21,2023-01-10,539434,153,16:23,7
13:57,2021-09-05,455481,186,16:39,12
17:46,2022-05-12,537498,120,21:28,11
21:42,2020-12-10,452231,166,21:50,5
11:34,2022-04-07,435228,161,15:31,6
14:34,2022-10-04,477610,278,20:04,8
10:51,2022-06-02,408948,260,13:16,1
17:59,2022-05-15,508903,6,19:46,15
16:18,2022-02-06,410155,240,19:38,6
21:23,2021-03-03,582661,65,21:37,6
14:07,2021-06-22,585241,95,19:32,5
12:41,2022-07-18,582112,217,14:16,4
11:33,2022-11-03,573917,64,11:36,7
11:04,2022-02-08,454204,88,18:07,9
17:29,2021-04-15,588552,95,18:48,11
15:52,2021-09-01,429863,209,15:57,11
15:39,2021-01-24,547490,45,21:17,10
21:32,2020-04-14,418094,10,21:58,9
19:13,2022-04-06,409631,114,19:51,5
14:11,2020-06-20,571851,175,17:57,3
20:43,2020-11-15,533239,137,21:39,5
15:52,2022-04-04,527286,7,20:35,5
11:42,2021-10-10,498840,221,19:41,15
18:54,2021-11-20,402981,244,20:10,13
12:48,2020-06-06,593498,17,19:13,10
09:17,2022-02-13,597600,236,20:20,10
15:08,2022-03-09,515323,188,19:56,10
20:00,2022-04-18,548256,67,21:15,4
21:36,2020-11-11,526006,79,21:41,9
10:45,2021-09-10,457938,279,18:03,11
15:22,2021-09-07,494176,276,19:18,13
20:26,2021-09-13,510445,143,21:17,3
13:39,2022-12-04,571575,222,18:47,15
13:34,2020-02-13,469147,154,15:02,4
12:23,2020-10-03,523236,197,16:42,12
13:27,2022-08-23,581118,276,15:24,12
19:59,2021-08-30,582314,102,21:24,14
19:56,2022-12-27,460866,38,20:57,9
19:38,2021-07-10,556809,168,20:04,11
09:58,2021-06-17,423456,273,16:10,12
09:30,2021-07-25,523888,7,15:19,11
19:34,2023-01-24,593560,175,21:57,8
13:10,2020-02-03,563362,115,20:20,8
15:57,2022-09-19,514047,103,20:42,2
18:50,2021-01-30,575701,258,18:51,11
18:56,2021-04-25,593771,58,20:49,1
15:55,2020-03-11,498899,272,17:50,11
09:31,2021-04-03,546314,136,21:00,3
10:20,2021-04-06,476271,299,18:54,6
20:28,2021-12-12,555446,185,21:31,14
15:58,2021-02-23,440105,170,18:28,4
16:24,2022-04-30,444682,289,16:56,13
18:21,2021-05-19,443356,150,20:48,12
21:39,2020-07-19,444721,68,21:57,4
11:16,2020-10-17,444847,137,13:03,10
14:23,2021-02-18,570809,217,15:34,5
14:56,2021-06-12,428953,171,17:58,9
17:11,2022-09-08,509558,83,18:31,8
19:45,2020-01-16,522688,48,21:55,14
09:39,2023-01-05,538309,230,20:33,13
21:07,2020-05-09,565757,91,21:59,14
10:43,2022-10-08,515074,154,16:45,7
20:00,2021-02-05,530935,137,21:49,6
10:23,2020-12-20,426882,1,17:40,2
18:53,2021-05-02,552783,152,20:57,5
09:25,2022-01-22,412506,247,21:13,1
18:53,2022-12-09,413189,285,18:58,10
15:30,2020-11-07,411505,165,17:35,9
18:53,2021-04-02,566323,176,21:39,8
14:47,2022-06-17,539274,162,15:23,5
13:44,2020-11-15,475538,252,20:34,11
19:24,2020-05-17,505392,285,20:14,14
18:40,2022-05-23,529577,33,19:07,5
10:54,2022-05-27,589306,182,12:11,2
20:59,2021-07-30,537954,206,21:51,10
20:29,2021-04-02,540715,282,20:42,15
20:16,2021-02-26,416351,270,21:20,13
15:25,2022-07-01,511214,36,18:03,12
14:12,2020-01-14,558737,5,20:30,8
12:53,2022-11-17,419433,170,13:09,12
20:13,2022-01-11,550384,269,21:43,5
21:11,2021-07-03,461233,120,21:35,14
11:15,2022-01-16,442354,56,15:29,8
13:21,2021-06-04,590870,157,20:12,6
10:15,2022-03-09,508011,228,17:44,2
13:23,2021-09-22,443249,15,20:42,9
14:15,2020-03-04,475461,268,21:10,9
18:26,2021-08-21,568929,122,20:11,3
13:45,2021-12-01,426289,86,13:56,11
11:59,2021-08-14,487526,270,19:25,4
16:14,2022-08-10,472607,296,20:46,12
18:57,2020-12-29,559115,81,20:33,13
09:33,2020-04-26,595605,195,14:13,1
18:47,2022-08-05,540579,223,20:36,1
15:11,2020-11-19,503289,285,19:45,7
09:51,2020-04-04,497204,5,18:27,1
15:14,2022-02-11,500975,246,19:30,13
21:12,2021-06-13,596536,75,21:19,11
09:21,2020-03-15,559919,69,12:50,8
20:43,2022-05-14,545964,38,21:50,15
13:18,2022-12-05,550780,39,20:44,13
18:57,2021-06-10,593339,106,21:04,4
09:15,2022-11-13,567488,297,20:32,15
15:26,2022-05-12,567768,55,17:09,2
17:08,2021-10-15,595856,235,18:56,8
12:55,2021-10-10,585746,129,14:12,13
20:02,2020-05-21,588558,180,20:12,15
14:24,2023-01-18,456969,90,15:40,1
11:14,2021-01-04,439350,233,14:06,7
09:22,2022-12-04,533745,246,20:46,1
20:08,2020-12-10,596669,22,20:11,11
18:30,2021-08-29,432082,159,21:37,7
17:16,2022-03-21,498174,202,21:51,8
20:15,2021-09-29,552253,209,21:24,1
11:42,2020-10-31,415384,192,12:11,1
20:49,2022-11-04,456906,168,21:19,12
21:44,2021-10-15,576314,173,21:51,1
10:54,2021-02-12,409150,65,14:11,12
09:45,2022-03-17,494038,78,18:59,15
09:17,2022-12-29,574111,249,18:57,6
15:42,2021-04-01,511054,35,19:38,5
13:58,2020-06-01,533083,54,20:52,3
20:57,2021-11-27,470664,287,21:11,4
14:55,2022-12-11,584079,126,18:52,7
15:36,2022-07-02,428046,237,17:32,2
17:46,2020-08-02,521974,98,17:59,12
11:49,2021-10-04,473008,272,20:22,8
19:13,2020-08-31,476174,73,19:37,2
12:42,2022-12-28,466338,43,20:51,2
16:29,2020-02-08,589172,99,18:20,10
11:50,2022-12-09,490212,54,21:38,12
17:12,2021-04-29,437652,77,21:09,2
21:31,2022-07-20,485737,282,21:36,10
20:33,2022-04-27,471975,49,20:48,5
18:55,2022-08-19,419562,52,19:53,14
13:38,2021-02-14,500123,182,16:18,5
19:24,2020-06-21,539745,122,20:34,11
17:57,2020-04-01,455089,13,19:34,11
20:35,2022-02-22,418646,28,20:40,3
14:35,2020-03-07,597408,1,17:00,13
09:41,2020-11-10,523697,300,16:43,15
12:10,2020-06-29,436310,254,16:41,5
14:54,2021-09-14,528988,113,17:48,13
17:30,2020-03-25,507460,271,21:16,14
11:11,2020-01-28,493368,252,18:02,1
20:36,2022-11-22,462458,15,20:36,14
13:34,2022-03-10,560123,104,16:14,13
20:51,2021-04-22,566075,218,21:43,5
09:18,2022-08-11,496166,14,16:56,9
12:12,2020-09-29,518768,229,15:37,1
11:33,2021-03-23,415039,154,17:29,3
15:09,2020-10-17,450396,286,18:21,2
19:06,2021-03-23,445983,121,21:52,2
21:42,2020-10-29,477762,272,21:42,3
09:53,2022-06-01,410179,229,15:33,15
12:35,2022-10-15,599907,92,15:30,14
18:09,2021-07-03,592910,45,20:02,6
15:38,2022-04-12,455760,62,17:00,15
15:45,2022-12-25,597466,102,17:43,10
14:38,2020-11-24,474613,255,19:44,6
19:44,2021-12-04,562894,95,20:00,4
19:48,2022-11-14,524398,269,20:05,3
09:08,2020-11-23,581435,135,17:15,4
21:45,2021-09-26,451858,266,21:49,4
09:51,2020-05-15,485785,113,19:43,6
11:31,2021-11-28,546781,201,15:48,14
18:01,2020-02-21,560691,80,19:19,12
15:16,2022-07-07,440575,134,20:40,15
20:40,2020-04-23,412348,21,21:17,5
12:36,2021-07-14,480124,37,20:06,11
12:36,2020-05-25,470876,140,13:34,10
14:17,2020-11-05,520492,64,18:27,7
15:23,2022-12-03,587923,134,20:03,2
10:02,2021-07-26,509800,199,12:46,2
20:06,2021-10-14,552564,155,20:29,2
21:34,2022-11-21,569369,21,21:39,14
18:42,2023-01-30,432747,299,19:30,12
14:24,2021-01-27,541421,52,16:01,8
15:31,2020-04-21,542342,93,18:57,2
16:41,2021-02-27,508225,208,18:08,14
11:10,2022-03-30,457707,116,19:23,8
09:34,2022-07-19,431004,147,15:00,12
17:34,2022-03-27,434434,124,18:18,10
17:48,2021-02-03,562787,29,18:38,1
18:05,2023-01-02,431526,20,21:42,8
10:00,2020-03-01,417743,87,13:46,9
16:02,2022-02-02,577923,78,17:22,8
15:18,2020-05-21,546212,279,17:25,11
19:26,2020-05-03,584167,217,20:42,6
17:23,2020-08-27,480915,290,18:52,6
09:28,2021-06-06,429988,47,18:20,1
10:55,2023-01-24,403942,135,17:03,15
19:41,2020-08-19,469724,179,21:31,12
11:50,2020-08-11,524082,249,18:46,7
10:27,2021-02-11,410046,97,13:33,13
15:33,2022-07-29,444494,135,21:46,12
18:01,2020-11-03,470692,33,19:37,1
14:08,2021-06-28,443742,294,16:38,5
11:54,2021-09-16,600643,2,16:14,15
19:05,2020-10-05,488679,211,19:50,10
14:15,2023-01-31,590729,133,17:24,7
16:13,2022-05-28,590467,113,19:00,13
09:00,2022-11-28,488226,222,14:05,12
16:44,2021-11-16,451002,37,18:18,9
10:58,2020-02-26,435375,99,15:29,8
10:00,2021-08-25,515234,253,19:25,8
14:19,2022-12-14,464250,193,15:43,11
16:07,2023-01-06,444290,78,21:35,8
18:26,2020-10-27,420510,130,19:02,1
